# t x y z qx qy qz qw
1520531842.251487732 1.094221177 -0.575977549 1.370720203 0.031282228 -0.145233222 0.019154645 0.988717417
1520531842.301488638 1.038625373 -0.570132541 1.347329940 0.044335773 -0.139306302 -0.001294364 0.989255084
1520531842.351490736 0.981065345 -0.562304177 1.321768049 0.059853117 -0.133566672 -0.019948267 0.989030080
1520531842.401491642 0.920178566 -0.550489687 1.295557512 0.077174270 -0.128325873 -0.036972379 0.988033242
1520531842.451493740 0.856084761 -0.536683521 1.268332283 0.095464131 -0.122128539 -0.054455759 0.986410149
1520531842.501837015 0.788329110 -0.520362943 1.241285352 0.113336659 -0.112852727 -0.073796696 0.984364722
1520531842.551838875 0.721723985 -0.500857187 1.217959800 0.128266654 -0.100283834 -0.095248882 0.982047888
1520531842.601840019 0.653618640 -0.480323699 1.201001768 0.138272362 -0.087753248 -0.119134883 0.979278764
1520531842.651841879 0.585861935 -0.459582970 1.190312227 0.146452081 -0.071546601 -0.146028620 0.975760258
1520531842.701843023 0.522299746 -0.439190626 1.187094727 0.153968586 -0.054295130 -0.172863414 0.971320652
1520531842.751844883 0.459863521 -0.421150866 1.190662933 0.160052951 -0.038154991 -0.198759358 0.966138108
1520531842.801846027 0.406631586 -0.402126728 1.202522857 0.162145272 -0.024703142 -0.226609434 0.960076509
1520531842.851847887 0.358322853 -0.388528622 1.224405373 0.159861994 -0.016160586 -0.252954813 0.954042213
1520531842.902539730 0.313315083 -0.376080647 1.253164568 0.152949918 -0.005508649 -0.277675123 0.948405190
1520531842.952540636 0.280216733 -0.366507471 1.288680334 0.140745725 0.007821994 -0.298206464 0.944035106
1520531843.002545595 0.253377342 -0.364599341 1.329738989 0.122536907 0.025467072 -0.312246888 0.941720612
1520531843.052543640 0.238416118 -0.363440159 1.373844632 0.098750990 0.048316302 -0.320145960 0.940967269
1520531843.102544785 0.235580816 -0.371589309 1.419534553 0.069625895 0.076768083 -0.321837944 0.941105252
1520531843.152546644 0.237853080 -0.380980572 1.464231103 0.036403733 0.109149249 -0.315782894 0.941829023
1520531843.202620745 0.252481223 -0.395316898 1.507369463 0.003358097 0.138687034 -0.300825730 0.943535432
1520531843.252549648 0.275385358 -0.411995293 1.544784587 -0.024840591 0.161374326 -0.279465384 0.946171239
1520531843.301887274 0.311790175 -0.430567952 1.575060338 -0.047689590 0.177546616 -0.253951464 0.949585143
1520531843.351889372 0.351574445 -0.448766028 1.599777059 -0.067003676 0.190848798 -0.223730021 0.953431338
1520531843.401891470 0.395744122 -0.469430456 1.617418613 -0.083431383 0.201650498 -0.190540868 0.957115934
1520531843.451892376 0.446852281 -0.487931266 1.623925584 -0.096820247 0.211577206 -0.152455639 0.960530445
1520531843.501894474 0.499744722 -0.503109762 1.623386041 -0.107144744 0.220099569 -0.110594517 0.963247173
1520531843.551895380 0.558985958 -0.517073956 1.610280005 -0.112374439 0.223286366 -0.067304569 0.965911683
1520531843.601897478 0.618899973 -0.526578353 1.590568897 -0.108516436 0.221358852 -0.020820726 0.968912010
1520531843.651898384 0.678967923 -0.532955841 1.562289829 -0.096052647 0.215508598 0.026886492 0.971394336
1520531843.701900482 0.740591199 -0.534722241 1.529645818 -0.077960739 0.206595360 0.073547768 0.972538151
1520531843.751377344 0.797891295 -0.531246019 1.494032856 -0.059893542 0.192896625 0.118343748 0.972212777
1520531843.801379442 0.856230742 -0.522694100 1.458866478 -0.041191855 0.171871543 0.164581920 0.970399560
1520531843.851381302 0.912681662 -0.512847679 1.425607697 -0.019501856 0.149467050 0.212048767 0.965564949
1520531843.901382446 0.963980778 -0.500249756 1.395161896 0.003306269 0.131568985 0.258150155 0.957098353
1520531843.951384306 1.011060656 -0.484314270 1.370584020 0.024464897 0.116796038 0.303781824 0.945239174
1520531844.001385450 1.051534877 -0.463519704 1.355430501 0.042253592 0.102728296 0.346934232 0.931288676
1520531844.051387310 1.089283976 -0.442631306 1.346529391 0.056420947 0.087007465 0.388874966 0.915435848
1520531844.101388454 1.121951612 -0.421135448 1.346650920 0.065123953 0.070717902 0.427669502 0.898808232
1520531844.151675701 1.146256135 -0.399849213 1.355231889 0.067210564 0.052126983 0.461466200 0.883071203
1520531844.201676846 1.159265953 -0.382138120 1.371597634 0.062117136 0.031923329 0.488736877 0.869630757
1520531844.251677752 1.166550437 -0.368381796 1.392729632 0.052138864 0.008014306 0.509833845 0.858654325
1520531844.301679850 1.163215264 -0.361154819 1.416201254 0.040945660 -0.018899254 0.526199996 0.849163844
1520531844.351681709 1.153814831 -0.358178398 1.439827276 0.032914115 -0.045726374 0.539067152 0.840376373
1520531844.401682854 1.133718399 -0.358902518 1.461175606 0.030107811 -0.070159492 0.548960363 0.832353893
1520531844.451684713 1.107516533 -0.364384619 1.478736601 0.031534922 -0.090868971 0.554857013 0.826366949
1520531844.501685858 1.071547027 -0.374525328 1.491400889 0.035216989 -0.108609733 0.555859972 0.823397962
1520531844.551773787 1.030541385 -0.391337079 1.499165360 0.037333485 -0.119938372 0.547308974 0.827450167
1520531844.601774693 0.984947397 -0.414705894 1.502422984 0.035383550 -0.123589342 0.527900494 0.839520171
1520531844.651776791 0.933625509 -0.439581555 1.500887149 0.030092357 -0.120454378 0.497093101 0.858769102
1520531844.701777697 0.877797750 -0.468082654 1.495629999 0.023993604 -0.113112461 0.455250971 0.882823641
1520531844.751779795 0.818744781 -0.494971122 1.485618834 0.019060406 -0.098654757 0.402136479 0.910049946
1520531844.801822662 0.755594574 -0.521295902 1.476461861 0.015688736 -0.079729564 0.340492817 0.936729341
1520531844.851782799 0.692102735 -0.541395100 1.467551727 0.014973755 -0.061112048 0.271463994 0.960389511
1520531844.901783705 0.628661703 -0.556234486 1.460832139 0.013670413 -0.043309612 0.195905078 0.979570406
1520531844.951627731 0.565615964 -0.566613670 1.458567357 0.008084988 -0.026732577 0.120043310 0.992375715
1520531845.001629591 0.502278369 -0.569599495 1.456781447 -0.003347704 -0.012522250 0.046076109 0.998853422
1520531845.051630735 0.437012945 -0.571629308 1.458768985 -0.019180813 -0.000095190 -0.024868783 0.999506392
1520531845.101632595 0.380070629 -0.568972072 1.462196313 -0.036523536 0.011290670 -0.093607348 0.994875071
1520531845.151633739 0.320506261 -0.561420373 1.464962572 -0.053353255 0.023181513 -0.163765402 0.984783062
1520531845.201635599 0.270675633 -0.551581377 1.467583583 -0.066775886 0.031320848 -0.233896690 0.969459391
1520531845.251636744 0.222580624 -0.537470250 1.467856632 -0.071166815 0.039214253 -0.303843474 0.949250516
1520531845.301638603 0.176465802 -0.523178581 1.466968357 -0.065113511 0.042361665 -0.370184699 0.925704462
1520531845.351604939 0.134526528 -0.505829595 1.465512650 -0.052588392 0.045663291 -0.428608243 0.900801818
1520531845.401606798 0.098742764 -0.489598893 1.465708370 -0.040361280 0.048132855 -0.465476680 0.882828036
1520531845.451608896 0.064717319 -0.476316045 1.466268665 -0.032357859 0.049696916 -0.473709335 0.878681930
1520531845.501609802 0.029966258 -0.467577542 1.467603199 -0.027693995 0.051906560 -0.460511528 0.885702480
1520531845.551611900 0.000554519 -0.461552067 1.470572779 -0.025808479 0.053119141 -0.433288440 0.899317951
1520531845.601612806 -0.031100010 -0.454814835 1.471120230 -0.026430690 0.051502547 -0.394446046 0.917093961
1520531845.651614904 -0.062047317 -0.449995382 1.474699018 -0.026925333 0.048256991 -0.347456217 0.936066243
1520531845.701616764 -0.086175065 -0.444318395 1.477059540 -0.027750805 0.043324018 -0.293185094 0.954670089
1520531845.751583338 -0.102943892 -0.444071416 1.479792236 -0.028707651 0.040674674 -0.234811709 0.970764694
1520531845.801731825 -0.113292681 -0.446118954 1.485284532 -0.035372900 0.035401001 -0.177655022 0.982819769
1520531845.851733923 -0.120121680 -0.448081500 1.494269654 -0.051428053 0.031362078 -0.128967963 0.989817565
1520531845.901735783 -0.129567688 -0.450375822 1.507152130 -0.081779511 0.031337894 -0.095232176 0.991595177
1520531845.951736927 -0.136528507 -0.454815093 1.522042549 -0.122201275 0.034994734 -0.076254982 0.988952349
1520531846.001737833 -0.142233872 -0.458407032 1.534880511 -0.163444206 0.041230250 -0.069159613 0.983261936
1520531846.051739931 -0.145177030 -0.459806776 1.545750440 -0.198803537 0.043351979 -0.066589684 0.976812501
1520531846.101740837 -0.141493884 -0.460612248 1.553053657 -0.227026579 0.044048961 -0.069339877 0.970417859
1520531846.151741743 -0.140453267 -0.459380210 1.558686117 -0.248021864 0.040168393 -0.072358339 0.965213037
1520531846.201460361 -0.133826126 -0.458552162 1.560415825 -0.266343563 0.034780249 -0.071111241 0.960622006
1520531846.251462221 -0.125250646 -0.457278605 1.557587499 -0.278840414 0.029035924 -0.069539553 0.957376181
1520531846.301463366 -0.118827754 -0.457144794 1.549909837 -0.271747365 0.022808291 -0.066672757 0.959784807
1520531846.351465225 -0.103568258 -0.458850786 1.536754975 -0.237289731 0.015349561 -0.063129821 0.969263708
1520531846.401474237 -0.088139201 -0.461326672 1.522544182 -0.185197312 0.010054552 -0.055616651 0.981075186
1520531846.451468229 -0.069175016 -0.461888909 1.505079511 -0.126493158 0.006501208 -0.047608443 0.990803230
1520531846.501469374 -0.049916921 -0.460934890 1.483956108 -0.064072141 0.003362930 -0.042265857 0.997044301
1520531846.551471233 -0.029039085 -0.458145574 1.463146934 0.003085076 0.002481957 -0.039074997 0.999228232
1520531846.601367950 -0.001404748 -0.453061826 1.439159765 0.070416458 0.001463300 -0.038657560 0.996767523
1520531846.651368856 0.028326316 -0.444805283 1.418623682 0.133792808 0.002430894 -0.038198692 0.990269728
1520531846.701370955 0.056698211 -0.432859328 1.400994362 0.188628276 0.004626988 -0.036648317 0.981353699
1520531846.751371861 0.092319431 -0.421703541 1.389157273 0.234150038 0.008495005 -0.035189088 0.971526038
1520531846.801373959 0.124472537 -0.411479316 1.377940574 0.267379056 0.011237383 -0.029612202 0.963070959
1520531846.851374865 0.161493786 -0.400289584 1.374100034 0.285680080 0.013056356 -0.023502832 0.957948040
1520531846.901376963 0.201203238 -0.396981086 1.375817577 0.280591512 0.014367845 -0.019251147 0.959526923
1520531846.951377869 0.236085148 -0.392438143 1.381306180 0.242877685 0.016365361 -0.016241160 0.969782666
1520531847.002339125 0.274124815 -0.394211375 1.396535739 0.173701059 0.021393958 -0.015845492 0.984438081
1520531847.052340984 0.307506122 -0.396393098 1.413558662 0.088969369 0.031503862 -0.017735536 0.995378406
1520531847.102342129 0.340846852 -0.397514258 1.429744839 0.003698739 0.042788008 -0.020724942 0.998862029
1520531847.152343988 0.373682798 -0.398234791 1.448702707 -0.069611482 0.048940762 -0.023827419 0.996088496
1520531847.202345133 0.406825554 -0.400515167 1.465526745 -0.129908950 0.045880271 -0.025314962 0.990139859
1520531847.252346992 0.439656658 -0.401824419 1.481373109 -0.184185387 0.038002529 -0.021406385 0.981923416
1520531847.302348137 0.471136995 -0.402739820 1.494394673 -0.232508835 0.032257571 -0.015885602 0.971929228
1520531847.352349997 0.503055855 -0.406739419 1.504487391 -0.273193069 0.026619221 -0.008994673 0.961548831
1520531847.401645899 0.534094747 -0.412949405 1.511616258 -0.302495940 0.021264642 -0.001960281 0.952911406
1520531847.451647997 0.565276648 -0.421520556 1.513815247 -0.316485805 0.013140200 0.004679097 0.948495200
1520531847.501648903 0.600311017 -0.433129654 1.511687236 -0.303625570 0.006760893 0.009340926 0.952721654
1520531847.551651001 0.634663905 -0.449180172 1.505380207 -0.261232033 0.001016023 0.013920952 0.965175421
1520531847.601651907 0.669439776 -0.465612980 1.493583384 -0.198401799 -0.004256899 0.019974239 0.979907968
1520531847.651652813 0.706016320 -0.478437397 1.478918337 -0.124978684 -0.007811844 0.026819406 0.991766111
1520531847.701654911 0.739219558 -0.486484019 1.461287078 -0.051287639 -0.005367542 0.031250866 0.998180701
1520531847.751657009 0.771747930 -0.491990930 1.445274923 0.015711519 0.002220686 0.031343363 0.999382975
1520531847.801448345 0.804622528 -0.496476580 1.431664356 0.072817527 0.011005019 0.026587080 0.996930252
1520531847.851450205 0.835237764 -0.501392738 1.420374598 0.123055503 0.017537776 0.023884630 0.991957590
1520531847.901453257 0.869091952 -0.505853524 1.409378542 0.166827357 0.021261347 0.026282458 0.985406901
1520531847.951453209 0.904530885 -0.509116649 1.399659334 0.197367987 0.021882743 0.031171895 0.979589329
1520531848.001454115 0.932256067 -0.509724349 1.396531886 0.201998679 0.023091742 0.034656985 0.978500031
1520531848.051456213 0.964679042 -0.506442862 1.397255189 0.176491236 0.035476937 0.033537044 0.983090600
1520531848.101457119 0.986402530 -0.509645240 1.409178983 0.126847133 0.068761212 0.029991078 0.989081487
1520531848.151459217 1.009957529 -0.513466814 1.425284436 0.064065690 0.119217593 0.027646445 0.990412882
1520531848.201461315 1.040110335 -0.515065033 1.439422989 0.001376312 0.178996256 0.032114127 0.983324190
1520531848.252471924 1.072627343 -0.515040681 1.453340745 -0.051378582 0.240321840 0.045972087 0.968241923
1520531848.302474022 1.100487481 -0.511944666 1.463625923 -0.086872915 0.295638975 0.064387717 0.949160443
1520531848.352474928 1.126520325 -0.507234997 1.470419895 -0.108436185 0.346415893 0.083509580 0.928043465
1520531848.402477026 1.153789434 -0.502472681 1.473849435 -0.120302279 0.387690990 0.105116356 0.907839555
1520531848.452477932 1.175735814 -0.497134173 1.473848412 -0.131528211 0.423014889 0.123637133 0.887960302
1520531848.502480030 1.191786589 -0.491291371 1.472047687 -0.144076109 0.444581357 0.138536155 0.873153105
1520531848.552480936 1.210160172 -0.484970886 1.471526082 -0.153497468 0.442870430 0.152428570 0.870097332
1520531848.602483034 1.222300643 -0.479648011 1.470712436 -0.157433610 0.413219954 0.164186810 0.881763357
1520531848.651715279 1.225218720 -0.477191272 1.470268818 -0.155361803 0.365000725 0.171846927 0.901723761
1520531848.701716423 1.226664583 -0.472701290 1.469166134 -0.148114107 0.307252771 0.176265472 0.923357181
1520531848.751718283 1.223432060 -0.472348581 1.469615365 -0.138004154 0.243235932 0.180588854 0.942963168
1520531848.801719427 1.211231796 -0.468148149 1.469456550 -0.125113264 0.174148878 0.184089403 0.959234403
1520531848.851721287 1.195330478 -0.463808198 1.467244233 -0.113482791 0.104988134 0.181427144 0.971176416
1520531848.901722431 1.178683289 -0.460819822 1.463873948 -0.102017784 0.035213242 0.174515207 0.978721747
1520531848.951724291 1.156057524 -0.457770292 1.458510048 -0.087134716 -0.034344555 0.166642183 0.981558829
1520531849.001726389 1.132307019 -0.456719761 1.452373622 -0.065532996 -0.103015016 0.156530723 0.980097987
1520531849.051625252 1.109472071 -0.455308860 1.447582806 -0.038667460 -0.167712710 0.142693686 0.974687640
1520531849.101626396 1.082316289 -0.451553784 1.438824470 -0.013732201 -0.219884085 0.129148054 0.966841937
1520531849.151628256 1.050843066 -0.450831496 1.430844422 0.006134921 -0.252420884 0.114410933 0.960810555
1520531849.201629400 1.014495828 -0.449875612 1.421568957 0.018417275 -0.263472232 0.101919041 0.959091577
1520531849.251631260 0.977061707 -0.450473667 1.410553845 0.023718546 -0.254372842 0.091866524 0.962440831
1520531849.301632404 0.936300760 -0.451936322 1.400452032 0.025773092 -0.222675846 0.085391786 0.970803766
1520531849.351633310 0.893864386 -0.450528272 1.393248899 0.026938759 -0.171016023 0.080204310 0.981628977
1520531849.401635170 0.850830649 -0.451266660 1.388489936 0.026443711 -0.107149832 0.075344827 0.991030728
1520531849.451760769 0.809637783 -0.452425318 1.389545132 0.029100226 -0.044168447 0.069207443 0.996198769
1520531849.501761675 0.770978602 -0.451463161 1.390752353 0.033399895 0.018185126 0.057730245 0.997607350
1520531849.551763773 0.726824618 -0.449887016 1.396006841 0.034404667 0.079813007 0.042169067 0.995322810
1520531849.601764679 0.687490956 -0.446906713 1.400219508 0.027547330 0.142201739 0.030061145 0.988997449
1520531849.651862621 0.650228818 -0.440498415 1.409508596 0.012997951 0.209433168 0.023831450 0.977445742
1520531849.701767683 0.619309842 -0.432593142 1.420797513 -0.005424177 0.274069618 0.023616719 0.961404786
1520531849.751769543 0.589847027 -0.426289931 1.428904368 -0.023182401 0.334612854 0.029326164 0.941614366
1520531849.801771641 0.567042415 -0.414790549 1.434924734 -0.035714013 0.389154587 0.037935282 0.919698046
1520531849.851909637 0.542346586 -0.403113627 1.436945539 -0.042353867 0.431873267 0.047606100 0.899680778
1520531849.901911736 0.522531491 -0.389629945 1.436976521 -0.045684184 0.456514692 0.061515977 0.886409881
1520531849.951912642 0.504834869 -0.378336591 1.436472341 -0.049983345 0.456458375 0.075388493 0.885134430
1520531850.001914740 0.491989284 -0.368687789 1.435840178 -0.055788998 0.432046733 0.084801735 0.896120476
1520531850.051915646 0.478034041 -0.360705044 1.435715650 -0.060448089 0.383919838 0.092572312 0.916723151
1520531850.101917744 0.465083634 -0.355352325 1.434636443 -0.063811265 0.320423642 0.097325919 0.940097617
1520531850.151918650 0.450946630 -0.351629511 1.434154733 -0.064006876 0.248352612 0.097192397 0.961654198
